512,21.07
1008,55.82
1504,80.64
2000,86.5
2512,89.06
3008,90.89
3504,91.77
4000,91.96
4512,92.15
5008,92.58
5504,93.31
6000,93.37
6512,93.67
7008,93.9
7504,93.49
8000,93.92
8512,94.06
9008,93.95
9504,94.13
10000,94.41
10512,94.37
11008,94.45
11504,94.4
12000,94.5
12512,94.79
13008,94.6
13504,94.72
14000,94.7
14512,94.8
15008,94.88
15504,95.0
16000,94.88
16512,94.92
17008,95.02
17504,95.11
18000,94.92
18512,95.04
19008,95.24
19504,95.08
20000,95.05
20512,95.26
21008,95.27
21504,95.26
22000,95.37
22512,95.22
23008,95.2
23504,95.17
24000,95.35
24512,95.47
25008,95.49
25504,95.62
26000,95.59
26512,95.45
27008,95.59
27504,95.51
28000,95.46
28512,95.33
29008,95.41
29504,95.61
30000,95.54
30512,95.47
31008,95.58
31504,95.62
32000,95.64
32512,95.54
33008,95.47
33504,95.69
34000,95.82
34512,95.7
35008,95.76
35504,95.75
36000,95.7
36512,95.85
37008,95.64
37504,95.7
38016,95.76
38512,95.91
39008,95.91
39504,95.82
40016,95.95
40512,95.77
41008,96.01
41504,95.96
42016,95.93
42512,95.92
43008,95.94
43504,95.85
44016,95.8
44512,95.87
45008,95.9
45504,95.87
46016,95.79
46512,95.7
47008,95.63
47504,95.88
48016,95.83
48512,95.91
49008,95.89
49504,95.91
50016,95.83
50512,95.74
51008,96.0
51504,95.88
52016,95.8
52512,95.76
53008,95.83
53504,95.89
54016,95.83
54512,95.73
55008,95.7
55504,95.92
56016,95.84
56512,95.77
57008,95.77
57504,95.88
58016,95.75
58512,95.76
59008,95.72
59504,95.75
60016,95.9
60512,95.82
61008,95.91
61504,95.89
62016,95.97
62512,95.85
63008,95.9
63504,95.7
64016,95.88
64512,95.86
65008,95.85
65504,95.78
66016,95.91
66512,96.01
67008,95.91
67504,95.88
68016,95.93
68512,95.9
69008,95.88
69504,95.98
70016,95.93
70512,96.0
71008,95.94
71504,95.94
72016,96.05
72512,95.95
73008,95.97
73504,96.06
74016,95.84
74512,96.05
75008,95.97
75520,95.9
76016,95.94
76512,95.99
77008,95.97
77520,96.02
78016,95.96
78512,95.86
79008,95.93
79520,95.87
80016,96.0
80512,95.88
81008,95.75
81520,96.0
82016,95.94
82512,96.0
83008,95.98
83520,95.96
84016,95.96
84512,95.83
85008,95.81
85520,95.95
86016,95.95
86512,95.96
87008,95.98
87520,96.0
88016,95.83
88512,95.83
89008,95.95
89520,95.91
90016,96.02
90512,96.07
91008,95.97
91520,96.02
92016,95.77
92512,95.99
93008,95.93
93520,96.05
94016,95.96
94512,95.99
95008,96.03
95520,96.06
96016,95.97
96512,95.93
97008,96.09
97520,95.93
98016,95.91
98512,95.98
99008,96.03
99520,95.98
100016,96.1
100512,96.06
101008,96.03
101520,96.06
102016,95.94
102512,95.91
103008,95.96
103520,95.98
104016,95.94
104512,95.97
105008,95.88
105520,95.98
106016,95.97
106512,95.94
107008,96.02
107520,95.97
108016,95.92
108512,95.8
109008,95.92
109520,95.89
110016,95.77
110512,95.86
111008,95.85
111520,95.9
112016,95.9
112512,95.95
113024,95.84
113520,96.08
114016,95.9
114512,95.82
115024,95.9
115520,96.06
116016,95.97
116512,96.03
117024,96.1
117520,96.06
118016,95.93
118512,95.97
119024,95.84
119520,95.87
120016,95.87
120512,95.86
121024,95.76
121520,95.89
122016,95.92
122512,95.92
123024,95.87
123520,95.84
124016,96.03
124512,95.95
125024,96.02
125520,96.03
126016,95.97
126512,96.08
127024,96.04
127520,95.92
128016,95.98
128512,95.86
129024,95.98
129520,95.91
130016,95.97
130512,95.91
131024,95.88
131520,96.0
132016,95.88
132512,95.74
133024,95.89
133520,95.93
134016,95.95
134512,95.84
135024,95.9
135520,95.88
136016,95.73
136512,95.66
137024,95.88
137520,95.83
138016,95.76
138512,95.87
139024,95.88
139520,96.01
140016,96.04
140512,95.93
141024,95.91
141520,95.87
142016,96.0
142512,95.95
143024,95.91
143520,96.03
144016,96.0
144512,96.07
145024,95.99
145520,95.79
146016,96.04
146512,95.96
147024,96.08
147520,96.06
148016,95.97
148512,95.93
149024,96.07
149520,95.97
150016,96.1
150528,95.88
151024,95.99
151520,96.11
152016,96.02
152528,96.06
153024,96.16
153520,96.05
154016,96.06
154528,96.05
155024,96.09
155520,96.03
156016,95.99
156528,96.05
157024,96.04
157520,96.11
158016,96.03
158528,96.04
159024,95.94
159520,96.02
160016,95.94
160528,96.08
161024,96.16
161520,95.99
162016,96.01
162528,95.91
163024,96.02
163520,95.98
164016,95.97
164528,95.92
165024,96.04
165520,95.99
166016,96.11
166528,96.01
167024,95.82
167520,95.73
168016,95.93
168528,96.02
169024,95.96
169520,95.93
170016,95.93
170528,95.99
171024,95.76
171520,95.95
172016,95.92
172528,95.86
173024,95.81
173520,95.88
174016,95.78
174528,95.81
175024,95.84
175520,95.9
176016,95.96
176528,95.92
177024,95.92
177520,95.91
178016,95.87
178528,96.01
179024,96.01
179520,95.87
180016,95.94
180528,95.86
181024,95.84
181520,95.81
182016,95.89
182528,95.84
183024,95.85
183520,95.78
184016,95.81
184528,95.83
185024,95.9
185520,95.85
186016,95.8
186528,95.88
187024,95.9
187520,96.05
