512,20.05
1008,44.03
1504,61.14
2000,77.75
2512,83.86
3008,87.31
3504,89.46
4000,90.81
4512,91.57
5008,91.42
5504,92.34
6000,92.54
6512,92.48
7008,93.23
7504,93.31
8000,93.35
8512,93.48
9008,93.82
9504,93.9
10000,93.91
10512,94.05
11008,94.13
11504,94.23
12000,94.39
12512,94.37
13008,94.41
13504,94.49
14000,94.59
14512,94.42
15008,94.64
15504,94.77
16000,94.83
16512,94.87
17008,95.04
17504,95.02
18000,94.89
18512,94.88
19008,94.95
19504,95.01
20000,95.06
20512,95.14
21008,95.07
21504,94.89
22000,95.2
22512,95.32
23008,95.25
23504,95.2
24000,95.24
24512,95.27
25008,95.29
25504,95.33
26000,95.31
26512,95.44
27008,95.32
27504,95.23
28000,95.44
28512,95.43
29008,95.31
29504,95.46
30000,95.47
30512,95.31
31008,95.34
31504,95.39
32000,95.37
32512,95.29
33008,95.33
33504,95.42
34000,95.53
34512,95.55
35008,95.51
35504,95.49
36000,95.41
36512,95.48
37008,95.73
37504,95.69
38016,95.74
38512,95.57
39008,95.57
39504,95.58
40016,95.79
40512,95.8
41008,95.65
41504,95.71
42016,95.56
42512,95.67
43008,95.61
43504,95.6
44016,95.67
44512,95.71
45008,95.56
45504,95.74
46016,95.8
46512,95.7
47008,95.72
47504,95.84
48016,95.73
48512,95.47
49008,95.8
49504,95.7
50016,95.63
50512,95.85
51008,95.75
51504,95.74
52016,95.61
52512,95.66
53008,95.58
53504,95.56
54016,95.46
54512,95.72
55008,95.65
55504,95.79
56016,95.89
56512,95.84
57008,95.77
57504,95.9
58016,95.66
58512,95.92
59008,95.58
59504,95.79
60016,95.82
60512,95.89
61008,95.88
61504,95.77
62016,95.7
62512,95.79
63008,95.88
63504,95.87
64016,95.8
64512,95.79
65008,95.77
65504,95.77
66016,95.55
66512,95.76
67008,95.84
67504,95.79
68016,95.8
68512,95.75
69008,95.89
69504,95.74
70016,95.73
70512,95.78
71008,95.93
71504,95.83
72016,95.87
72512,95.81
73008,95.79
73504,95.74
74016,95.68
74512,95.77
75008,95.74
75520,95.98
76016,95.82
76512,95.81
77008,95.77
77520,95.78
78016,95.73
78512,95.65
79008,95.88
79520,95.77
80016,95.89
80512,95.96
81008,95.76
81520,95.86
82016,95.9
82512,95.83
83008,95.89
83520,95.76
84016,95.85
84512,95.89
85008,95.78
85520,95.79
86016,95.74
86512,95.79
87008,95.78
87520,95.76
88016,95.8
88512,95.84
89008,95.85
89520,95.67
90016,95.76
90512,95.88
91008,95.85
91520,95.77
92016,95.73
92512,95.79
93008,95.94
93520,95.83
94016,95.99
94512,95.7
95008,95.69
95520,95.99
96016,95.91
96512,95.79
97008,95.8
97520,95.69
98016,95.75
98512,95.58
99008,95.71
99520,95.73
100016,95.77
100512,95.7
101008,95.88
101520,95.86
102016,95.69
102512,95.59
103008,95.77
103520,95.87
104016,95.82
104512,95.82
105008,95.78
105520,95.88
106016,95.77
106512,96.01
107008,96.02
107520,95.78
108016,95.88
108512,95.83
109008,95.87
109520,95.86
110016,95.76
110512,95.91
111008,95.72
111520,95.94
112016,95.85
112512,95.87
113024,95.97
113520,95.89
114016,95.88
114512,95.87
115024,95.86
115520,95.73
116016,95.93
116512,95.87
117024,95.79
117520,95.84
118016,95.82
118512,95.76
119024,95.98
119520,95.89
120016,95.78
120512,95.69
121024,95.79
121520,95.75
122016,95.79
122512,95.78
123024,95.78
123520,95.83
124016,95.75
124512,95.67
125024,95.78
125520,95.8
126016,95.87
126512,95.75
127024,95.8
127520,95.82
128016,95.67
128512,95.83
129024,95.9
129520,95.78
130016,95.76
130512,95.84
131024,95.94
131520,95.81
132016,95.85
132512,95.81
133024,95.87
133520,95.87
134016,95.88
134512,95.82
135024,95.85
135520,95.76
136016,95.82
136512,95.82
137024,95.86
137520,95.86
138016,95.82
138512,95.7
139024,95.72
139520,95.8
140016,95.8
140512,95.82
141024,95.73
141520,95.73
142016,95.65
142512,95.77
143024,95.83
143520,95.77
144016,95.72
144512,95.8
145024,95.82
145520,95.85
146016,95.89
146512,95.8
147024,95.78
147520,95.74
148016,95.75
148512,95.82
149024,95.87
149520,95.79
150016,95.84
150528,95.8
151024,95.86
151520,95.9
152016,95.98
152528,95.88
153024,95.96
153520,95.89
154016,95.91
154528,95.88
155024,95.91
155520,95.88
156016,95.95
156528,95.92
157024,95.89
157520,95.74
158016,95.77
158528,95.76
159024,95.89
159520,95.81
160016,95.85
160528,95.83
161024,95.92
161520,95.81
162016,95.79
162528,95.75
163024,95.76
163520,95.81
164016,95.85
164528,95.8
165024,95.73
165520,95.76
166016,95.58
166528,95.73
167024,95.71
167520,95.75
168016,95.74
168528,95.78
169024,95.54
169520,95.62
170016,95.62
170528,95.73
171024,95.78
171520,95.71
172016,95.74
172528,95.8
173024,95.79
173520,95.82
174016,95.81
174528,95.8
175024,95.79
175520,95.72
176016,95.63
176528,95.81
177024,95.85
177520,95.82
178016,95.81
178528,95.88
179024,95.83
179520,95.86
180016,95.9
180528,95.75
181024,95.72
181520,95.65
182016,95.75
182528,95.8
183024,95.72
183520,95.81
184016,95.74
184528,95.66
185024,95.7
185520,95.82
186016,95.83
186528,95.77
187024,95.81
187520,95.77
